3.10225128585049,0.617938695085155,-3.7201899809599
3.10113994020287,0.620140951066703,-3.72128089129382
3.10002599810973,0.622349330500637,-3.72237532863461
3.09890946395529,0.62456381818302,-3.72347328216255
3.09779034212633,0.626784398890558,-3.72457474104113
3.09666863701217,0.629011057380685,-3.7256796944171
3.09554188481801,0.631241310204989,-3.72678319504725
3.09440515577963,0.633470207924009,-3.72787536372788
3.09325599276115,0.63569527370512,-3.72895126649051
3.09209440905984,0.637916501127388,-3.73001091021147
3.09092041801441,0.640133883789974,-3.73105430182862
3.08973403300489,0.642347415312145,-3.73208144834127
3.0885352674526,0.644557089333284,-3.73309235681012
3.08732413482003,0.646762899512906,-3.73408703435718
3.08610064861079,0.648964839530668,-3.73506548816569
3.08486482236949,0.65116290308638,-3.7360277254801
3.08361666968166,0.653357083900017,-3.73697375360591
3.08235620417372,0.655547375711731,-3.73790357990968
3.08108343951281,0.657733772281866,-3.7388172118189
3.07979838940679,0.659916267390962,-3.73971465682197
3.07850106760408,0.662094854839772,-3.74059592246808
3.07719148789365,0.664269528449273,-3.74146101636715
3.07586966410488,0.666440282060675,-3.74230994618978
3.07453561010749,0.668607109535433,-3.74314271966715
3.07318933981148,0.670770004755258,-3.74395934459095
3.07183086716699,0.672928961622129,-3.74475982881334
3.0704602061643,0.675083974058301,-3.74554418024682
3.06907737083365,0.677235036006321,-3.74631240686418
3.06768237524523,0.679382141429032,-3.74706451669847
3.06627523350905,0.681525284309588,-3.74780051784285
3.06485595977488,0.683664458651464,-3.74852041845056
3.06342456823216,0.685799658478464,-3.74922422673484
3.06198107310991,0.687930877834734,-3.74991195096885
3.06052548867662,0.690058110784772,-3.7505835994856
3.05905782924022,0.692181351413436,-3.75123918067787
3.05757810914796,0.694300593825956,-3.75187870299813
3.05608634278631,0.696415832147944,-3.75250217495847
3.05458254458092,0.6985270605254,-3.75310960513052
3.05306672899647,0.700634273124728,-3.7537010021454
3.05153891053666,0.702737464132741,-3.7542763746936
3.04999910374405,0.704836627756674,-3.75483573152493
3.04844732320004,0.706931758224188,-3.75537908144843
3.04688358352473,0.709022849783386,-3.75590643333231
3.04530789937686,0.711109896702818,-3.75641779610387
3.04372028545371,0.713192893271492,-3.7569131787494
3.04212075649106,0.715271833798881,-3.75739259031413
3.04050932726301,0.717346712614936,-3.75785603990215
3.038886012582,0.719417524070091,-3.75830353667629
3.03725082729864,0.721484262535274,-3.75873508985811
3.03560378630167,0.723546922401914,-3.75915070872777
3.03394490451784,0.725605498081952,-3.75955040262398
3.03227419691187,0.727659984007848,-3.75993418094391
3.0305916784863,0.729710374632591,-3.76030205314308
3.02889983645217,0.731759136600399,-3.76065897307676
3.02720362826034,0.733811206778224,-3.76101483506276
3.02550553528155,0.735869045935815,-3.76137458124155
3.02380556475469,0.737932640694162,-3.76173820547305
3.02210372391598,0.74000197765471,-3.76210570159488
3.02040001999889,0.742077043399432,-3.76247706342251
3.01869446023419,0.744157824490912,-3.76285228474928
3.01698705184985,0.746244307472415,-3.76323135934644
3.01527780207109,0.748336478867966,-3.76361428096323
3.01356671812033,0.750434325182427,-3.76400104332693
3.01185380721717,0.75253783290157,-3.76439164014292
3.01013907657838,0.754646988492156,-3.76478606509472
3.00842253341788,0.75676177840201,-3.76518431184406
3.00670418494669,0.758882189060101,-3.76558637403096
3.00498403837296,0.761008206876612,-3.76599224527375
3.00326210090193,0.763139818243023,-3.76640191916912
